Municipio Productor,Departamento,Recurso Natural,Nombre Del Proyecto,Año Produccion,Trimestre,Unidad Medida,Tipo Contraprestacion,Valor Contraprestacion ,Cantidad Producción
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 3,METROS CUBICOS,REGALIA,185326,960
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 3,METROS CUBICOS,REGALIA,670320,3192
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2019,Trimestre 3,METROS CUBICOS,REGALIA,718520,3124
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,1200000,4896
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,1960534,19422
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,1045022,5466
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,4115864,18879
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,2047183,9424
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,1781509,8080
Planeta Rica,Cordoba,ARENAS,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,700000,2940
Planeta Rica,Cordoba,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,1858460,18778
Planeta Rica,Cordoba,ARENA DE CANTERA,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,518307,5237
Planeta Rica,Cordoba,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,2392470,17797
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,67145,718
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2020,Trimestre 2,METROS CUBICOS,REGALIA,25250,270
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,25902,380
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,27341,380
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2014,Trimestre 4,METROS CUBICOS,REGALIA,101765,1390
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,235093,3105
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,173000,2165
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,119400,1416
Planeta Rica,Cordoba,RECEBO,PRODUCTORES,2019,Trimestre 4,METROS CUBICOS,REGALIA,99542,1114
Planeta Rica,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,3565039,19642
Planeta Rica,Cordoba,GRAVAS,PRODUCTORES,2019,Trimestre 1,METROS CUBICOS,REGALIA,4930607,25625
Planeta Rica,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 2,METROS CUBICOS,REGALIA,8816567,47398
Planeta Rica,Cordoba,GRAVAS,PRODUCTORES,2018,Trimestre 4,METROS CUBICOS,REGALIA,5584232,30055
Planeta Rica,Cordoba,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,2404964,771
Planeta Rica,Cordoba,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,1442962,474
Planeta Rica,Cordoba,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,35036,12
Planeta Rica,Cordoba,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,1912495,592
Planeta Rica,Cordoba,PLATINO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,20241,6
Planeta Rica,Cordoba,PLATINO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,20100,5
Puerto Escondido,Cordoba,ARCILLAS MISCELANEAS,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,233539,3280
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2018,Trimestre 1,METROS CUBICOS,REGALIA,74141,850
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2020,Trimestre 1,METROS CUBICOS,REGALIA,250923,2580
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 3,METROS CUBICOS,REGALIA,233540,3280
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,132914,1590
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2020,Trimestre 3,METROS CUBICOS,REGALIA,350685,3750
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,180136,2530
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,271542,3536
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,5000,0
Puerto Escondido,Cordoba,RECEBO,PRODUCTORES,2017,Trimestre 4,METROS CUBICOS,REGALIA,309872,3535
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,53509870,7479
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,429303730,60000
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2012,Trimestre 1,TONELADAS,REGALIA,611293492,115995
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2014,Trimestre 1,TONELADAS,REGALIA,14424605,3433
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2015,Trimestre 1,TONELADAS,REGALIA,14613167,3522
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2016,Trimestre 1,TONELADAS,REGALIA,685079083,150257
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2017,Trimestre 1,TONELADAS,REGALIA,975683524,197572
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2018,Trimestre 1,TONELADAS,REGALIA,397413296,68408
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2019,Trimestre 1,TONELADAS,REGALIA,237219162,3154
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2020,Trimestre 1,TONELADAS,REGALIA,1742733548,205066
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2012,Trimestre 2,TONELADAS,REGALIA,181947480,33712
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2013,Trimestre 2,TONELADAS,REGALIA,123115807,31201
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2016,Trimestre 2,TONELADAS,REGALIA,724253997,153604
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2018,Trimestre 2,TONELADAS,REGALIA,628806957,109053
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2019,Trimestre 2,TONELADAS,REGALIA,1120615294,140576
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2020,Trimestre 2,TONELADAS,REGALIA,1945225623,287769
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,59047943,10458
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2012,Trimestre 3,TONELADAS,REGALIA,76986267,19719
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2013,Trimestre 3,TONELADAS,REGALIA,1678205,466
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2014,Trimestre 3,TONELADAS,REGALIA,260889,66
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2016,Trimestre 3,TONELADAS,REGALIA,836225132,185855
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2017,Trimestre 3,TONELADAS,REGALIA,869864619,172355
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2018,Trimestre 3,TONELADAS,REGALIA,89745913,15451
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2019,Trimestre 3,TONELADAS,REGALIA,482444647,72086
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2020,Trimestre 3,TONELADAS,REGALIA,1403736962,204825
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,389117590,42504
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2012,Trimestre 4,TONELADAS,REGALIA,60659136,15277
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2013,Trimestre 4,TONELADAS,REGALIA,254404384,70592
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2014,Trimestre 4,TONELADAS,REGALIA,988110919,251629
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2016,Trimestre 4,TONELADAS,REGALIA,3331200581,757156
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2017,Trimestre 4,TONELADAS,REGALIA,286219819,53347
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2018,Trimestre 4,TONELADAS,REGALIA,352552517,58109
Puerto Libertador,Cordoba,CARBON,PRODUCTORES,2019,Trimestre 4,TONELADAS,REGALIA,100703092,11000
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 1,LIBRAS,REGALIA,484864467,797283
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 1,LIBRAS,COMPENSACION,415598115,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 1,LIBRAS,REGALIA,7493805885,10736993
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 1,LIBRAS,COMPENSACION,6423262187,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 1,LIBRAS,REGALIA,5466169134,7715113
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 1,LIBRAS,COMPENSACION,4685287829,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 1,LIBRAS,REGALIA,10497818002,8524332
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 1,LIBRAS,COMPENSACION,8998129716,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 2,LIBRAS,REGALIA,2262817633,4166904
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 2,LIBRAS,COMPENSACION,1939557971,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 2,LIBRAS,REGALIA,12580997178,15123114
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 2,LIBRAS,COMPENSACION,10783711867,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 2,LIBRAS,REGALIA,6352095649,8085645
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 2,LIBRAS,COMPENSACION,5444653414,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 2,LIBRAS,REGALIA,3966394864,3906819
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 2,LIBRAS,COMPENSACION,3399767026,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 3,LIBRAS,REGALIA,3622491935,8128824
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 3,LIBRAS,COMPENSACION,3104993087,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 3,LIBRAS,REGALIA,6174618814,6498248
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 3,LIBRAS,COMPENSACION,5292530412,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 3,LIBRAS,REGALIA,9958289147,11590599
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 3,LIBRAS,COMPENSACION,8535676412,0
Puerto Libertador,Cordoba,NIQUEL,CERRO MATOSO S.A.,2020,Trimestre 3,LIBRAS,REGALIA,3504010818,3398233
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2020,Trimestre 3,LIBRAS,COMPENSACION,3003437844,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 4,LIBRAS,REGALIA,4699356828,7081521
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2017,Trimestre 4,LIBRAS,COMPENSACION,4028020138,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 4,LIBRAS,REGALIA,7793041822,9189055
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2018,Trimestre 4,LIBRAS,COMPENSACION,6679750200,0
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 4,LIBRAS,REGALIA,10156737614,8211901
Puerto Libertador,Cordoba,NIQUEL,Cerro Matoso S.A.,2019,Trimestre 4,LIBRAS,COMPENSACION,8705775098,0
Puerto Libertador,Cordoba,ARENAS,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,6127,32
Puerto Libertador,Cordoba,ARENAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,30633,160
Puerto Libertador,Cordoba,ARENA DE CANTERA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,2697076,33932
Puerto Libertador,Cordoba,ARENA DE CANTERA,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,38292,200
Puerto Libertador,Cordoba,ARENA DE RIO,PRODUCTORES,2014,Trimestre 1,METROS CUBICOS,REGALIA,352864,6946
Puerto Libertador,Cordoba,ARENA DE RIO,PRODUCTORES,2012,Trimestre 4,METROS CUBICOS,REGALIA,60079,1055
Puerto Libertador,Cordoba,ARENA DE RIO,PRODUCTORES,2013,Trimestre 4,METROS CUBICOS,REGALIA,74909,444
Puerto Libertador,Cordoba,DIABASA,PRODUCTORES,2013,Trimestre 2,METROS CUBICOS,REGALIA,12745475,54503
Puerto Libertador,Cordoba,GRAVA DE CANTERA,PRODUCTORES,2015,Trimestre 4,METROS CUBICOS,REGALIA,135936,800
Puerto Libertador,Cordoba,GRAVAS DE RIO,PRODUCTORES,2016,Trimestre 1,METROS CUBICOS,REGALIA,115483,710
Puerto Libertador,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 2,METROS CUBICOS,REGALIA,2442879,32275
Puerto Libertador,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 3,METROS CUBICOS,REGALIA,1584015,18949
Puerto Libertador,Cordoba,RECEBO,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,4226576,50561
Puerto Libertador,Cordoba,GRAVAS,PRODUCTORES,2016,Trimestre 4,METROS CUBICOS,REGALIA,225009,1250
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,47431857,14418
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,80120610,25694
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,27142048,9370
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,36994212,10462
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,7818828,2192
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,5845361,1422
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,110421476,35019
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,83712505,27512
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,59447772,19246
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,46292200,12491
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,8790822,2437
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,3426220,815
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,74400080,23268
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,56319194,18775
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,4114334,1507
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,41274625,10037
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,126041,34
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,73110010,13844
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,90203090,29662
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,1205249,406
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,30319028,9820
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,29601561,7348
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,84629792,27547
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,3309470,1184
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,3375060,1097
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,14601882,3810
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,102950,28
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,92970007,31760
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,1360206,453
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,37020026,9543
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,108598,29
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,2673810,698
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,30893244,7303
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,119244429,18185
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,77510807,26388
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,11355830,4307
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,28582015,9197
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,14299086,3661
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,391931,106
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,3124919,820
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,91755637,30542
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,1561721,27888
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,355287,142
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,57545074,18115
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,6138107,1528
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,98084,26
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,3724947,1012
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,81670668,27038
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2014,Trimestre 3,GRAMOS,REGALIA,410348,162
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,6491579,1874
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,19937420,4873
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2018,Trimestre 3,GRAMOS,REGALIA,3321627,908
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2019,Trimestre 3,GRAMOS,REGALIA,173146041,36041
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2020,Trimestre 3,GRAMOS,REGALIA,162339519,23292
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,113955780,35211
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,17312289,4870
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,22526540,5654
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,3823233,1021
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,106865070,32942
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2013,Trimestre 4,GRAMOS,REGALIA,148167,58
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,50088857,14298
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,123287,32
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,3384307,879
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2012,Trimestre 4,GRAMOS,REGALIA,85552123,25555
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2014,Trimestre 4,GRAMOS,REGALIA,177323,69
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2015,Trimestre 4,GRAMOS,REGALIA,61340448,18301
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2016,Trimestre 4,GRAMOS,REGALIA,14852508,3762
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2018,Trimestre 4,GRAMOS,REGALIA,4761195,1186
Puerto Libertador,Cordoba,ORO,PRODUCTORES,2019,Trimestre 4,GRAMOS,REGALIA,113036804,21503
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,33289,551
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,1328,23
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,53422,1358
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,24524,524
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,777,15
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,10074,207
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,18826,322
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,3144668,55523
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 1,GRAMOS,REGALIA,76591,1815
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,26798,567
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,612,12
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2019,Trimestre 1,GRAMOS,REGALIA,5902,117
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 1,GRAMOS,REGALIA,4283630,68231
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2013,Trimestre 1,GRAMOS,REGALIA,25742,461
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2014,Trimestre 1,GRAMOS,REGALIA,7677,174
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 1,GRAMOS,REGALIA,10941,214
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2017,Trimestre 1,GRAMOS,REGALIA,118,2
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2020,Trimestre 1,GRAMOS,REGALIA,107699,1781
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,4157,69
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,3960,74
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,55859,1322
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,11481,228
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,4602,80
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2013,Trimestre 2,GRAMOS,REGALIA,5005,105
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,6900,165
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,624,12
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,302,6
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 2,GRAMOS,REGALIA,24748,466
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 2,GRAMOS,REGALIA,3366,80
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 2,GRAMOS,REGALIA,13374,260
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2017,Trimestre 2,GRAMOS,REGALIA,310,6
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2018,Trimestre 2,GRAMOS,REGALIA,2610,54
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2019,Trimestre 2,GRAMOS,REGALIA,53175,1083
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2020,Trimestre 2,GRAMOS,REGALIA,150973,2434
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2012,Trimestre 3,GRAMOS,REGALIA,2781,54
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2013,Trimestre 3,GRAMOS,REGALIA,14960,363
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2015,Trimestre 3,GRAMOS,REGALIA,13926,324
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2016,Trimestre 3,GRAMOS,REGALIA,690,13
Puerto Libertador,Cordoba,PLATA,PRODUCTORES,2017,Trimestre 3,GRAMOS,REGALIA,243,5
